whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,white bread,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,frozen dessert,rolls/buns,flour,sweet spreads,salty snack,waffles,candy,bathroom cleaner,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,mustard,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,condensed milk,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,mayonnaise,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,pip fruit,other vegetables,whole milk,pudding powder,,,,,,,,,,,,,,,,,,,,,,,
dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,rolls/buns,sugar,coffee,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,brown bread,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,other vegetables,whipped/sour cream,frozen vegetables,margarine,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,curd,yogurt,hard cheese,domestic eggs,rolls/buns,white bread,oil,misc. beverages,cling film/bags,house keeping products,,,,,,,,,,,,,,,,,
mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pip fruit,dessert,processed cheese,domestic eggs,rolls/buns,white bread,brown bread,pastry,semi-finished bread,candy,cookware,,,,,,,,,,,,,,,,,
rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,whipped/sour cream,rolls/buns,pickled vegetables,coffee,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,citrus fruit,whole milk,yogurt,white bread,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,rolls/buns,soda,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,other vegetables,whipped/sour cream,frozen meals,ice cream,,,,,,,,,,,,,,,,,,,,,,,
whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,tropical fruit,whipped/sour cream,oil,coffee,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,
cream cheese,oil,canned beer,waffles,hygiene articles,candles,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,sauces,sweet spreads,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,tropical fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,curd,beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
sausage,UHT-milk,bottled beer,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soft cheese,sliced cheese,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,yogurt,pasta,oil,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,other vegetables,rum,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,white bread,brown bread,margarine,sweet spreads,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,berries,butter,yogurt,whipped/sour cream,cream cheese,domestic eggs,margarine,shopping bags,,,,,,,,,,,,,,,,,,,
beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,oil,bottled beer,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,liquor,detergent,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,
skin care,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,soups,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,frozen vegetables,frozen meals,domestic eggs,rolls/buns,fruit/vegetable juice,cake bar,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,napkins,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,onions,UHT-milk,cream cheese,soda,flower (seeds),,,,,,,,,,,,,,,,,,,,,,
yogurt,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,butter milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter,rolls/buns,canned fish,dog food,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
dessert,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,other vegetables,whole milk,frozen vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,frozen fish,honey,Instant food products,canned fish,dishes,,,,,,,,,,,,,,,,,,,,,
cream cheese,instant coffee,salty snack,waffles,kitchen towels,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soups,canned vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pickled vegetables,soda,skin care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,butter,dessert,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,frozen meals,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,white bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,dessert,misc. beverages,chocolate marshmallow,cling film/bags,house keeping products,newspapers,,,,,,,,,,,,,,,,,,,,,
root vegetables,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,dessert,rolls/buns,oil,spices,sauces,soda,cake bar,napkins,shopping bags,,,,,,,,,,,,,,,,,
rolls/buns,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,ice cream,pastry,specialty chocolate,rubbing alcohol,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,canned beer,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,finished products,other vegetables,rolls/buns,brown bread,soda,white wine,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,whole milk,cream,oil,sugar,baking powder,canned beer,baby cosmetics,,,,,,,,,,,,,,,,,,,,
pip fruit,condensed milk,sugar,coffee,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,yogurt,rolls/buns,white bread,mustard,pickled vegetables,sweet spreads,canned fish,soda,misc. beverages,long life bakery product,specialty chocolate,shopping bags,,,,,,,,,,,,,,,
citrus fruit,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soft cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,yogurt,condensed milk,specialty cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,pip fruit,root vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,processed cheese,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,cat food,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sugar,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,pip fruit,other vegetables,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,
chicken,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,yogurt,bottled water,soda,fruit/vegetable juice,chocolate,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,sliced cheese,frozen potato products,white bread,soda,waffles,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,baking powder,fruit/vegetable juice,waffles,specialty bar,candles,flower (seeds),,,,,,,,,,,,,,,,,,,,,
beef,spread cheese,domestic eggs,cat food,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,soft cheese,hard cheese,coffee,soda,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,
root vegetables,brown bread,mustard,cat food,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,beverages,domestic eggs,white bread,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,sugar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,hard cheese,margarine,soda,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,white wine,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,ice cream,coffee,bottled water,fruit/vegetable juice,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,whipped/sour cream,ketchup,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frozen vegetables,rolls/buns,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,brown bread,margarine,sauces,sweet spreads,waffles,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,pip fruit,butter milk,beverages,frozen meals,brown bread,pickled vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,
curd,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,yogurt,brown bread,cat food,bottled water,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,white bread,pastry,soda,fruit/vegetable juice,specialty bar,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,mustard,prosecco,specialty chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,yogurt,condensed milk,hard cheese,spread cheese,bottled water,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soft cheese,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,soda,misc. beverages,canned beer,brandy,salty snack,candy,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,butter milk,yogurt,pastry,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,dessert,rolls/buns,instant coffee,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,other vegetables,rolls/buns,sugar,white wine,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,root vegetables,onions,other vegetables,whole milk,yogurt,UHT-milk,rolls/buns,oil,mustard,canned fish,coffee,newspapers,shopping bags,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,root vegetables,onions,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,pasta,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,whole milk,butter milk,yogurt,sliced cheese,hard cheese,rolls/buns,pastry,pickled vegetables,newspapers,,,,,,,,,,,,,,,,,,
pork,whole milk,pasta,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,yogurt,whipped/sour cream,brown bread,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,
ham,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,turkey,grapes,onions,other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,hard cheese,frozen vegetables,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whipped/sour cream,cream cheese,rolls/buns,pasta,canned fish,popcorn,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,bottled beer,liquor,red/blush wine,napkins,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,tropical fruit,pip fruit,processed cheese,white bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,pip fruit,root vegetables,whole milk,chocolate,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,rolls/buns,semi-finished bread,artif. sweetener,fruit/vegetable juice,cake bar,specialty bar,skin care,,,,,,,,,,,,,,,,,,,
dessert,spread cheese,rolls/buns,brown bread,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,whole milk,rolls/buns,pasta,newspapers,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,semi-finished bread,coffee,bottled water,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,semi-finished bread,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,UHT-milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,onions,other vegetables,whole milk,white bread,chewing gum,,,,,,,,,,,,,,,,,,,,,
sausage,meat,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,dessert,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
rubbing alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,butter,hard cheese,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,root vegetables,whole milk,sugar,mustard,popcorn,,,,,,,,,,,,,,,,,,,,,,
pork,soda,fruit/vegetable juice,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,cream cheese,frozen vegetables,jam,canned fish,coffee,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,root vegetables,other vegetables,butter,curd,dessert,yogurt,cream cheese,frozen meals,pastry,potato products,Instant food products,soda,napkins,house keeping products,newspapers,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whipped/sour cream,hard cheese,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
meat,rolls/buns,white bread,semi-finished bread,flour,meat spreads,,,,,,,,,,,,,,,,,,,,,,,
chicken,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwieback,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,domestic eggs,rolls/buns,pet care,bottled water,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,whole milk,yogurt,whipped/sour cream,frozen vegetables,frozen fruits,baking powder,pickled vegetables,fruit/vegetable juice,sparkling wine,long life bakery product,shopping bags,,,,,,,,,,,,,,,
UHT-milk,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,oil,bottled water,cake bar,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
salt,margarine,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,frozen vegetables,frozen potato products,pastry,fruit/vegetable juice,napkins,bags,,,,,,,,,,,,,,,,,,,,,
frozen meals,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,condensed milk,frozen meals,meat spreads,canned fish,coffee,canned beer,salty snack,cling film/bags,kitchen towels,shopping bags,,,,,,,,,,,,,,,,
domestic eggs,waffles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,salt,specialty vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,prosecco,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,domestic eggs,white wine,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,white bread,dog food,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,other vegetables,whole milk,butter,frozen meals,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,mayonnaise,brown bread,canned fish,soda,misc. beverages,bottled beer,dental care,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,rolls/buns,pastry,fruit/vegetable juice,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,brown bread,pastry,bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
meat,yogurt,cream cheese,brown bread,meat spreads,canned fish,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,dessert,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
ham,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,white bread,sugar,cat food,soda,fruit/vegetable juice,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,yogurt,soda,candy,,,,,,,,,,,,,,,,,,,,,,,,
detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,pastry,sweet spreads,soda,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,bottled beer,red/blush wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,dessert,beverages,domestic eggs,flour,margarine,Instant food products,canned fruit,jam,,,,,,,,,,,,,,,,,,
whole milk,yogurt,spread cheese,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
