citrus fruit,semi-finished bread,margarine,ready soups,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32
sausage,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant food products,long life bakery product,specialty chocolate,cling film/bags,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,butter,cream cheese,domestic eggs,white bread,pastry,tea,fruit/vegetable juice,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,pork,root vegetables,other vegetables,whole milk,rolls/buns,fruit/vegetable juice,canned beer,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,chocolate,chocolate marshmallow,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,berries,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organic sausage,other vegetables,liquor (appetizer),red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,citrus fruit,tropical fruit,berries,root vegetables,whole milk,white bread,brown bread,fruit/vegetable juice,bottled beer,cling film/bags,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,pastry,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,organic sausage,tropical fruit,pip fruit,onions,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,salt,margarine,jam,bottled beer,chewing gum,abrasive cleaner,,,,,,,,,,,,,,,
pip fruit,frozen meals,ice cream,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,white bread,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,pastry,female sanitary products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,citrus fruit,yogurt,whipped/sour cream,frozen vegetables,frozen potato products,soda,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,yogurt,white bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,UHT-milk,zwieback,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,berries,ice cream,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,onions,other vegetables,curd,dessert,condensed milk,soft cheese,rolls/buns,pastry,potato products,soda,rum,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,
light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,roll products,napkins,dishes,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,dog food,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,packaged fruit/vegetables,yogurt,frozen potato products,brown bread,soda,candy,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,condensed milk,coffee,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,whole milk,yogurt,whipped/sour cream,white bread,flour,oil,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,white bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,frozen meals,brown bread,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,margarine,mustard,fruit/vegetable juice,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,dessert,domestic eggs,soda,cleaner,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,yogurt,frozen meals,rolls/buns,soda,candy,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,whole milk,dessert,rolls/buns,specialty chocolate,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,salty snack,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,other vegetables,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,packaged fruit/vegetables,whole milk,processed cheese,frozen vegetables,rolls/buns,white bread,tea,long life bakery product,cling film/bags,photo/film,,,,,,,,,,,,,,,,,,,,
herbs,other vegetables,sliced cheese,cream cheese,salt,oil,margarine,fruit/vegetable juice,bottled beer,chewing gum,hygiene articles,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,whole milk,curd,whipped/sour cream,jam,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,brown bread,cat food,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,jam,canned fish,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,curd,whipped/sour cream,brown bread,oil,sugar,ketchup,salty snack,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,butter,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,white bread,make up remover,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,pastry,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,pastry,bottled water,soda,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,soft cheese,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,cat food,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,yogurt,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,berries,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,butter,domestic eggs,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,rice,bottled water,soda,canned beer,white wine,specialty chocolate,detergent,decalcifier,candles,,,,,,,,,,,,,,,,,,,,
hard cheese,pasta,canned vegetables,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,nut snack,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,soda,napkins,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,packaged fruit/vegetables,butter,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen vegetables,domestic eggs,soda,canned beer,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,tropical fruit,pip fruit,other vegetables,sliced cheese,hard cheese,frozen fish,rolls/buns,brown bread,pastry,sauces,organic products,canned fruit,popcorn,dental care,napkins,kitchen towels,,,,,,,,,,,,,,
soda,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,packaged fruit/vegetables,yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,whole milk,yogurt,hard cheese,spread cheese,rolls/buns,white bread,brown bread,pastry,chocolate,abrasive cleaner,dental care,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,
soda,snack products,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,bottled beer,liquor,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,root vegetables,other vegetables,butter,yogurt,frozen vegetables,frozen meals,coffee,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,processed cheese,spread cheese,curd cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,dessert,whipped/sour cream,cream cheese,salty snack,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,tropical fruit,whole milk,curd,yogurt,rolls/buns,ready soups,cat food,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,hard cheese,cream cheese,margarine,sugar,misc. beverages,detergent,dishes,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,bottled beer,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,bottled water,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,grapes,rolls/buns,pastry,fruit/vegetable juice,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,grapes,whipped/sour cream,flour,margarine,sugar,soups,baking powder,long life bakery product,waffles,chocolate,specialty bar,dish cleaner,female sanitary products,cling film/bags,,,,,,,,,,,,,,,,,
pastry,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,citrus fruit,bottled water,soda,misc. beverages,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whole milk,butter,processed cheese,domestic eggs,bottled water,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,whole milk,beverages,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,beef,berries,other vegetables,whole milk,domestic eggs,Instant food products,coffee,skin care,,,,,,,,,,,,,,,,,,,,,
yogurt,soft cheese,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,frozen vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,salt,vinegar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,other vegetables,whole milk,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,butter milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liver loaf,whole milk,cream cheese,rolls/buns,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,misc. beverages,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,frozen fish,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,yogurt,pastry,seasonal products,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter milk,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,tropical fruit,whole milk,sliced cheese,rolls/buns,oil,Instant food products,soda,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,domestic eggs,salt,sugar,canned vegetables,soda,canned beer,dish cleaner,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,detergent,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,pip fruit,grapes,berries,packaged fruit/vegetables,whipped/sour cream,coffee,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,frozen fish,domestic eggs,margarine,tea,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,butter milk,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,instant coffee,fruit/vegetable juice,canned beer,chocolate,candy,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,butter,pastry,soda,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,curd cheese,specialty chocolate,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,dessert,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,ice cream,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,specialty cheese,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,yogurt,frozen potato products,domestic eggs,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,other vegetables,curd,cereals,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,specialty cheese,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,margarine,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,herbs,whole milk,yogurt,whipped/sour cream,frozen vegetables,oil,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,
cereals,pet care,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,butter,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,packaged fruit/vegetables,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,dessert,white bread,bottled water,misc. beverages,cake bar,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,grapes,other vegetables,whole milk,yogurt,domestic eggs,flour,oil,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,butter,whipped/sour cream,domestic eggs,flour,meat spreads,canned fish,bottled water,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,chocolate marshmallow,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,other vegetables,packaged fruit/vegetables,cat food,pet care,coffee,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,pork,hamburger meat,citrus fruit,onions,other vegetables,yogurt,UHT-milk,spread cheese,domestic eggs,rolls/buns,margarine,bottled water,canned beer,female sanitary products,shopping bags,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,butter,yogurt,processed cheese,white bread,soda,fruit/vegetable juice,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,whole milk,butter,dessert,pastry,soda,fruit/vegetable juice,long life bakery product,chewing gum,hygiene articles,,,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,root vegetables,herbs,other vegetables,roll products,bottled water,bottled beer,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,meat spreads,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,cake bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,finished products,whipped/sour cream,hard cheese,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,hard cheese,brown bread,oil,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,red/blush wine,chocolate,candy,seasonal products,hygiene articles,,,,,,,,,,,,,,,,,,,
beef,root vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee,,,,,,,,,,,,,,,,,,,,
