age,job,marital,education,default,balance,housing,loan,contact,day,month,duration
42,housemaid,married,primary,no,1,yes,no,telephone,28,jul,59
37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219
37,blue-collar,married,secondary,no,395,yes,no,unknown,6,may,219
28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242
42,entrepreneur,married,tertiary,no,42045,no,no,cellular,8,aug,205
34,entrepreneur,married,tertiary,no,4343,no,no,unknown,9,jun,85
51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8
42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258
34,management,single,unknown,no,1534,yes,no,cellular,16,apr,156
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160
51,self-employed,married,tertiary,no,2007,no,no,unknown,16,jun,1021
58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5
50,services,married,secondary,no,26394,no,no,cellular,25,aug,206
38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364
58,retired,married,secondary,no,35,no,no,cellular,29,jul,336
46,management,single,tertiary,no,2154,yes,no,cellular,21,jul,87
47,self-employed,divorced,secondary,no,8515,yes,no,unknown,20,nov,14
39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193
34,management,single,tertiary,no,6766,no,no,cellular,28,aug,210
47,technician,married,secondary,no,3973,no,no,cellular,6,aug,732
42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,121
48,blue-collar,single,secondary,no,-552,no,yes,cellular,21,nov,150
30,self-employed,single,tertiary,no,48,no,no,cellular,21,nov,140
36,management,single,tertiary,no,613,no,no,cellular,7,aug,86
34,technician,married,secondary,no,1,yes,no,cellular,19,nov,108
26,services,single,secondary,no,209,yes,no,cellular,22,jul,319
32,admin.,divorced,secondary,yes,-18,yes,no,unknown,12,may,155
46,services,married,secondary,no,451,yes,yes,cellular,13,may,389
26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133
35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41
50,technician,married,secondary,no,1130,yes,no,cellular,23,jul,119
36,admin.,married,secondary,no,998,yes,no,unknown,14,may,1044
29,blue-collar,married,secondary,no,358,no,no,cellular,21,jul,88
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131
58,housemaid,single,tertiary,no,145,yes,yes,cellular,16,jul,128
39,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59
28,admin.,single,secondary,no,89,yes,yes,cellular,6,feb,172
35,technician,married,secondary,no,94,yes,yes,unknown,14,may,208
35,services,married,secondary,no,0,yes,no,cellular,18,may,146
32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193
50,management,married,tertiary,no,207,yes,no,cellular,4,feb,99
59,management,divorced,primary,no,133,yes,no,cellular,9,jul,206
51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143
57,management,married,tertiary,no,929,no,no,cellular,19,aug,387
36,management,single,tertiary,no,1531,yes,no,cellular,8,may,81
41,management,single,secondary,no,764,no,no,cellular,12,jun,230
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287
43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88
47,services,divorced,secondary,no,691,no,no,cellular,6,feb,285
34,technician,single,secondary,no,0,no,no,cellular,21,aug,163
34,technician,single,secondary,no,174,no,no,telephone,11,may,259
58,retired,married,secondary,no,502,yes,no,cellular,12,may,197
46,management,married,tertiary,no,0,no,no,unknown,7,may,70
45,management,married,tertiary,no,1929,yes,no,unknown,29,may,44
55,admin.,married,secondary,no,0,no,no,cellular,23,sep,180
42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184
33,management,single,secondary,no,-424,yes,no,unknown,26,may,863
27,services,single,secondary,no,0,yes,no,unknown,7,may,388
59,retired,married,secondary,no,319,yes,no,unknown,5,may,143
53,entrepreneur,married,unknown,no,7,no,no,cellular,20,nov,68
47,technician,divorced,tertiary,no,-1148,yes,yes,unknown,27,may,62
53,blue-collar,single,unknown,no,0,no,no,unknown,12,may,140
45,management,married,tertiary,no,-206,yes,no,cellular,6,may,337
42,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88
38,technician,married,secondary,no,1931,no,no,cellular,2,jun,167
53,blue-collar,married,primary,no,25,yes,no,unknown,6,may,266
35,technician,married,secondary,no,327,yes,no,cellular,13,apr,537
29,management,single,secondary,no,-105,yes,no,unknown,27,may,5
58,retired,married,secondary,no,983,no,no,cellular,5,aug,139
43,blue-collar,married,primary,no,2519,yes,no,cellular,16,apr,257
33,management,single,tertiary,no,335,no,no,cellular,29,aug,130
43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253
29,blue-collar,married,secondary,no,424,yes,yes,unknown,14,may,241
54,blue-collar,married,secondary,no,-630,no,no,unknown,23,may,173
38,unemployed,married,tertiary,no,1449,no,no,unknown,26,may,535
32,entrepreneur,divorced,secondary,no,1121,yes,yes,cellular,16,apr,211
21,student,single,secondary,no,681,no,no,unknown,20,aug,6
38,entrepreneur,married,tertiary,no,228,yes,no,cellular,5,feb,105
42,admin.,married,secondary,no,0,no,no,unknown,19,jun,370
53,technician,married,secondary,no,0,no,no,cellular,22,aug,77
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123
39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123
34,services,married,secondary,no,0,no,yes,unknown,2,jul,193
33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253
36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197
42,management,single,tertiary,no,10907,no,no,cellular,4,may,74
57,services,divorced,secondary,no,14,no,yes,cellular,22,jul,445
37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106
43,admin.,married,unknown,no,3485,no,no,unknown,18,jun,113
57,management,married,secondary,no,139,no,no,cellular,17,aug,80
34,services,divorced,secondary,no,202,yes,no,unknown,15,may,318
36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100
30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59
36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55
33,management,married,tertiary,no,2098,no,no,cellular,20,nov,67
57,management,married,tertiary,no,320,no,no,cellular,7,aug,76
57,management,married,tertiary,no,3431,yes,no,unknown,16,may,73
34,admin.,married,secondary,no,50,yes,no,unknown,20,may,89
51,housemaid,divorced,tertiary,no,370,yes,no,cellular,19,aug,109
54,blue-collar,divorced,primary,no,-182,no,no,cellular,9,jul,98
52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,jun,21
43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,465
49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285
34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181
39,services,married,secondary,no,0,yes,no,unknown,20,may,793
29,management,single,tertiary,no,0,no,no,unknown,16,may,16
35,blue-collar,married,primary,no,46,no,no,cellular,8,jul,338
30,services,divorced,secondary,no,-94,yes,no,cellular,14,jul,41
34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,956
38,admin.,single,secondary,no,883,yes,no,cellular,12,may,95
32,services,married,secondary,no,55,yes,no,unknown,15,may,546
37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432
30,technician,married,secondary,no,1211,yes,no,cellular,18,may,176
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245
44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,nov,297
37,technician,single,tertiary,no,1661,no,no,cellular,19,aug,199
57,retired,married,secondary,no,107,no,no,cellular,14,jul,85
59,admin.,married,secondary,no,2381,no,no,cellular,30,apr,173
33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31
35,management,married,tertiary,no,2682,yes,no,cellular,9,jul,156
24,services,married,tertiary,no,0,yes,no,unknown,27,may,299
46,unemployed,divorced,primary,no,23,no,no,cellular,21,nov,344
54,blue-collar,married,secondary,no,2059,yes,no,cellular,25,aug,177
27,admin.,married,secondary,no,132,no,no,cellular,13,oct,123
34,management,married,secondary,no,0,no,no,cellular,2,feb,270
39,blue-collar,married,primary,no,385,yes,no,unknown,16,may,225
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102
51,technician,married,tertiary,no,1315,no,no,telephone,5,jun,303
26,services,single,secondary,no,512,yes,yes,cellular,30,jan,206
61,management,married,secondary,no,1471,no,no,cellular,12,aug,331
35,management,single,tertiary,no,71,yes,no,unknown,21,may,836
30,management,single,tertiary,no,940,no,no,cellular,8,aug,131
25,technician,single,secondary,no,-80,yes,yes,unknown,3,jun,89
34,technician,married,secondary,no,0,yes,no,cellular,29,aug,116
45,admin.,married,secondary,no,194,no,no,cellular,31,jul,517
39,admin.,married,secondary,no,179,no,no,unknown,6,sep,36
32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95
50,blue-collar,married,secondary,no,181,yes,no,cellular,17,apr,599
30,services,married,secondary,no,1286,yes,yes,cellular,17,jul,544
33,services,married,secondary,no,804,yes,yes,unknown,8,may,266
30,student,single,secondary,no,4,no,no,cellular,4,feb,443
51,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,324
36,services,single,secondary,no,417,yes,no,cellular,6,feb,15
48,blue-collar,married,primary,no,1678,no,no,cellular,28,jan,263
37,services,divorced,secondary,no,532,yes,no,unknown,11,jun,199
23,blue-collar,married,primary,no,1158,yes,no,cellular,16,apr,743
56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56
41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,391
33,admin.,divorced,secondary,no,661,yes,no,cellular,18,nov,411
26,services,single,secondary,no,0,no,no,cellular,29,jul,165
40,management,single,unknown,no,838,yes,no,unknown,12,may,619
34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28
45,entrepreneur,married,secondary,no,68,yes,no,unknown,7,may,254
35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189
37,self-employed,married,secondary,no,215,yes,no,unknown,6,jun,61
32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171
35,technician,single,secondary,no,2,no,no,cellular,11,aug,239
39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,jul,73
42,blue-collar,divorced,secondary,no,1491,yes,no,cellular,6,may,203
32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158
30,unemployed,married,secondary,no,1210,no,no,cellular,9,jul,100
26,management,single,tertiary,no,122,no,yes,cellular,8,jul,160
30,student,single,secondary,no,0,yes,no,cellular,19,nov,661
43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539
47,services,married,secondary,no,3333,yes,yes,cellular,29,jul,114
38,admin.,divorced,secondary,no,156,yes,no,unknown,17,jun,544
57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25
35,admin.,married,secondary,no,0,yes,no,cellular,7,may,121
26,admin.,single,secondary,no,321,yes,no,cellular,22,jul,242
40,technician,married,secondary,no,-396,yes,no,unknown,26,may,127
54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88
31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85
40,blue-collar,married,secondary,no,6767,yes,no,cellular,20,nov,97
44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251
36,management,single,secondary,no,0,no,no,cellular,13,aug,333
30,management,married,tertiary,no,877,no,no,cellular,13,aug,202
43,blue-collar,single,primary,no,30,yes,no,unknown,30,may,379
51,entrepreneur,married,secondary,yes,-2082,no,yes,cellular,28,jul,123
60,retired,married,secondary,no,89,no,no,cellular,30,apr,156
43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332
37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187
30,student,single,secondary,no,25,no,no,telephone,30,apr,44
45,admin.,married,secondary,no,295,yes,no,cellular,23,jul,92
52,entrepreneur,married,primary,no,592,no,no,cellular,21,jul,122
40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105
36,services,married,secondary,no,3064,yes,no,telephone,11,may,1143
50,technician,married,secondary,no,0,no,no,cellular,7,jul,152
39,technician,married,secondary,no,626,yes,no,cellular,11,may,126
32,admin.,single,secondary,no,1649,no,no,cellular,27,may,204
31,housemaid,single,tertiary,no,287,yes,no,cellular,19,nov,182
41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386
58,housemaid,married,primary,no,419,no,yes,unknown,5,jun,295
35,services,single,secondary,no,414,yes,no,cellular,20,apr,11
52,technician,married,secondary,no,118,no,no,cellular,28,aug,16
42,management,married,tertiary,no,251,no,no,cellular,20,aug,413
42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86
43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,371
26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141
34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265
39,management,single,secondary,no,36,no,no,cellular,29,aug,70
38,admin.,married,secondary,no,4196,yes,no,cellular,12,may,193
47,management,married,tertiary,no,1890,no,no,cellular,8,jul,161
32,unemployed,married,secondary,no,2400,yes,yes,cellular,5,feb,450
46,blue-collar,married,secondary,no,519,yes,no,cellular,25,aug,217
39,technician,single,tertiary,no,1190,no,no,cellular,8,aug,136
53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,8
26,student,single,secondary,no,203,no,no,cellular,16,nov,104
52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189
33,technician,divorced,tertiary,no,39,no,no,cellular,19,aug,123
58,management,married,secondary,no,139,no,no,cellular,27,may,188
33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104
36,technician,single,tertiary,no,40,no,no,cellular,26,aug,359
39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517
28,blue-collar,married,secondary,no,64,yes,no,unknown,13,may,160
32,admin.,married,secondary,no,76,yes,no,unknown,21,may,189
36,admin.,married,secondary,no,957,yes,no,unknown,21,may,206
45,technician,married,secondary,no,118,yes,no,unknown,7,may,208
32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16
35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505
30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284
37,blue-collar,married,secondary,no,103,yes,no,cellular,12,may,153
25,student,single,tertiary,no,5,no,no,cellular,29,sep,138
42,blue-collar,married,primary,no,2519,yes,no,unknown,15,may,262
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293
42,management,divorced,tertiary,no,401,yes,no,cellular,24,jul,217
29,management,married,tertiary,no,581,yes,yes,cellular,14,jul,192
37,blue-collar,married,primary,no,11,no,no,telephone,30,jul,109
31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292
59,technician,married,primary,no,3163,yes,no,unknown,29,may,240
50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282
35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340
51,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51
32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20
36,blue-collar,married,secondary,no,1554,yes,no,unknown,12,may,325
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294
32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209
44,unemployed,single,primary,no,4232,no,no,unknown,16,jun,227
31,housemaid,married,unknown,yes,-6,no,yes,telephone,7,jul,94
32,services,single,secondary,no,-402,yes,no,cellular,17,apr,135
28,admin.,single,secondary,no,1323,yes,no,unknown,3,jun,361
57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246
38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419
31,management,married,tertiary,no,271,no,no,cellular,18,nov,89
32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357
32,management,married,tertiary,no,1667,yes,no,cellular,18,nov,164
59,admin.,divorced,secondary,no,975,yes,no,unknown,15,may,263
45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146
50,admin.,divorced,secondary,no,769,no,no,cellular,28,jul,72
34,technician,married,secondary,no,-136,yes,yes,cellular,12,aug,131
30,management,married,tertiary,no,931,no,no,cellular,17,jul,1183
28,blue-collar,married,secondary,no,1137,no,no,cellular,6,feb,129
40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483
26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238
34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90
31,unknown,divorced,tertiary,no,137,no,no,cellular,22,aug,385
35,technician,married,secondary,no,700,yes,no,unknown,23,may,240
