"","age","contact","month","duration","pdays","previous","y"
"3316",59,"cellular","jun",493,-1,0,"yes"
"3317",53,"cellular","jun",282,385,1,"yes"
"3318",33,"cellular","may",732,291,5,"yes"
"3319",33,"cellular","oct",249,335,2,"yes"
"3320",53,"cellular","aug",528,-1,0,"yes"
"3321",44,"cellular","may",897,-1,0,"yes"
"3322",56,"unknown","may",1467,-1,0,"yes"
"3323",29,"cellular","aug",504,92,1,"yes"
"3324",34,"cellular","apr",142,-1,0,"yes"
"3325",30,"unknown","may",412,-1,0,"yes"
"3326",55,"cellular","feb",169,183,1,"yes"
"3327",71,"cellular","feb",93,-1,0,"yes"
"3328",47,"unknown","jun",761,-1,0,"yes"
"3329",47,"telephone","dec",805,190,1,"yes"
"3330",61,"cellular","jan",181,92,1,"yes"
"3331",36,"cellular","apr",260,-1,0,"yes"
"3332",32,"cellular","may",563,-1,0,"yes"
"3333",34,"cellular","jun",485,227,4,"yes"
"3334",39,"cellular","may",488,-1,0,"yes"
"3335",42,"cellular","may",955,-1,0,"yes"
"3336",47,"cellular","aug",994,-1,0,"yes"
"3337",43,"cellular","aug",501,-1,0,"yes"
"3338",33,"cellular","nov",253,92,4,"yes"
"3339",49,"cellular","aug",875,-1,0,"yes"
"3340",38,"cellular","nov",232,96,4,"yes"
"3341",58,"unknown","jun",700,-1,0,"yes"
"3342",71,"cellular","feb",185,-1,0,"yes"
"3343",29,"unknown","may",1689,-1,0,"yes"
"3344",33,"cellular","apr",475,-1,0,"yes"
"3345",31,"cellular","apr",297,86,3,"yes"
"3346",59,"unknown","jun",812,-1,0,"yes"
"3347",55,"cellular","jun",324,90,2,"yes"
"3348",80,"telephone","jun",712,64,12,"yes"
"3349",33,"cellular","jun",421,-1,0,"yes"
"3350",31,"cellular","feb",280,-1,0,"yes"
"3351",25,"cellular","apr",107,-1,0,"yes"
"3352",49,"cellular","aug",780,-1,0,"yes"
"3353",29,"unknown","jun",1663,-1,0,"yes"
"3354",80,"telephone","jun",712,64,12,"yes"
"3355",34,"unknown","oct",154,-1,0,"yes"
"3356",55,"cellular","aug",353,-1,0,"yes"
"3357",29,"cellular","jul",1097,-1,0,"yes"
"3358",23,"unknown","may",806,-1,0,"yes"
"3359",54,"unknown","may",618,-1,0,"yes"
"3360",60,"cellular","jul",816,-1,0,"yes"
"3361",30,"unknown","may",412,-1,0,"yes"
"3362",32,"cellular","may",563,-1,0,"yes"
"3363",47,"cellular","apr",412,169,1,"yes"
"3364",37,"cellular","jul",268,182,3,"yes"
"3365",34,"cellular","may",515,350,5,"yes"
"3366",32,"cellular","feb",1579,246,4,"yes"
"3367",50,"cellular","aug",904,-1,0,"yes"
"3368",54,"cellular","jul",2029,-1,0,"yes"
"3369",32,"cellular","jul",1017,-1,0,"yes"
"3370",33,"cellular","oct",130,161,1,"yes"
"3371",60,"cellular","jun",593,-1,0,"yes"
"3372",24,"cellular","oct",184,91,2,"yes"
"3373",36,"cellular","nov",270,-1,0,"yes"
"3374",53,"telephone","sep",230,-1,0,"yes"
"3375",29,"cellular","feb",328,183,4,"yes"
"3376",42,"cellular","may",951,370,4,"yes"
"3377",41,"cellular","nov",477,-1,0,"yes"
"3378",61,"cellular","feb",481,-1,0,"yes"
"3379",28,"cellular","mar",93,-1,0,"yes"
"3380",34,"cellular","may",152,182,6,"yes"
"3381",38,"cellular","nov",578,-1,0,"yes"
"3382",30,"cellular","apr",470,426,3,"yes"
"3383",32,"cellular","may",796,109,1,"yes"
"3384",37,"telephone","feb",466,-1,0,"yes"
"3385",44,"cellular","may",897,-1,0,"yes"
"3386",32,"cellular","sep",185,99,5,"yes"
"3387",51,"cellular","jun",458,-1,0,"yes"
"3388",26,"cellular","may",827,-1,0,"yes"
"3389",20,"cellular","apr",261,-1,0,"yes"
"3390",55,"cellular","feb",781,-1,0,"yes"
"3391",42,"cellular","may",951,370,4,"yes"
"3392",61,"cellular","mar",106,-1,0,"yes"
"3393",41,"cellular","feb",261,184,6,"yes"
"3394",50,"cellular","jul",464,683,6,"yes"
"3395",22,"cellular","nov",449,38,10,"yes"
"3396",47,"telephone","dec",805,190,1,"yes"
"3397",55,"cellular","feb",781,-1,0,"yes"
"3398",49,"cellular","may",1516,353,2,"yes"
"3399",43,"cellular","aug",363,-1,0,"yes"
"3400",25,"cellular","jul",857,-1,0,"yes"
"3401",29,"cellular","feb",110,64,2,"yes"
"3402",25,"cellular","may",223,89,2,"yes"
"3403",25,"cellular","nov",386,-1,0,"yes"
"3404",25,"cellular","feb",485,-1,0,"yes"
"3405",34,"cellular","oct",401,-1,0,"yes"
"3406",28,"cellular","sep",294,105,7,"yes"
"3407",37,"cellular","oct",238,107,2,"yes"
"3408",32,"cellular","nov",132,-1,0,"yes"
"3409",50,"cellular","apr",670,340,2,"yes"
"3410",46,"unknown","may",646,-1,0,"yes"
"3411",32,"unknown","may",757,-1,0,"yes"
"3412",34,"cellular","aug",587,-1,0,"yes"
"3413",55,"cellular","sep",328,94,2,"yes"
"3414",69,"cellular","jul",417,184,4,"yes"
"3415",43,"unknown","may",1721,-1,0,"yes"
"3416",57,"unknown","may",648,-1,0,"yes"
"3417",47,"unknown","jun",993,-1,0,"yes"
"3418",38,"cellular","aug",178,1,1,"yes"
"3419",29,"cellular","jul",1097,-1,0,"yes"
"3420",30,"cellular","oct",251,-1,0,"yes"
"3421",40,"cellular","may",474,256,1,"yes"
"3422",28,"cellular","sep",199,92,14,"yes"
"3423",33,"cellular","oct",249,335,2,"yes"
"3424",46,"cellular","aug",293,90,4,"yes"
"3425",38,"cellular","may",937,-1,0,"yes"
"3426",48,"cellular","nov",609,-1,0,"yes"
"3427",26,"cellular","mar",87,91,2,"yes"
"3428",30,"cellular","apr",470,426,3,"yes"
"3429",25,"cellular","may",223,89,2,"yes"
"3430",34,"cellular","may",152,182,6,"yes"
"3431",33,"telephone","jul",1448,-1,0,"yes"
"3432",30,"cellular","jul",1031,-1,0,"yes"
"3433",80,"telephone","jun",712,64,12,"yes"
"3434",42,"cellular","may",951,370,4,"yes"
"3435",19,"cellular","jul",104,-1,0,"yes"
"3436",28,"cellular","mar",93,-1,0,"yes"
"3437",33,"cellular","feb",860,-1,0,"yes"
"3438",31,"cellular","jul",1139,-1,0,"yes"
"3439",31,"cellular","jul",1441,-1,0,"yes"
"3440",36,"cellular","apr",260,-1,0,"yes"
"3441",60,"cellular","jun",593,-1,0,"yes"
"3442",29,"cellular","feb",125,-1,0,"yes"
"3443",61,"cellular","mar",106,-1,0,"yes"
"3444",56,"telephone","jul",353,-1,0,"yes"
"3445",38,"cellular","may",606,-1,0,"yes"
"3446",33,"cellular","oct",249,335,2,"yes"
"3447",32,"unknown","may",757,-1,0,"yes"
"3448",59,"unknown","nov",669,-1,0,"yes"
"3449",75,"cellular","nov",262,183,1,"yes"
"3450",31,"cellular","nov",316,99,9,"yes"
"3451",29,"cellular","feb",110,64,2,"yes"
"3452",32,"cellular","apr",648,272,1,"yes"
"3453",33,"cellular","nov",253,92,4,"yes"
"3454",38,"cellular","may",606,-1,0,"yes"
"3455",41,"cellular","feb",261,184,6,"yes"
"3456",48,"cellular","apr",1032,141,7,"yes"
"3457",49,"cellular","apr",772,-1,0,"yes"
"3458",26,"unknown","may",576,-1,0,"yes"
"3459",37,"cellular","apr",244,-1,0,"yes"
"3460",37,"cellular","apr",124,-1,0,"yes"
"3461",34,"unknown","oct",154,-1,0,"yes"
"3462",58,"unknown","jun",700,-1,0,"yes"
"3463",59,"cellular","apr",815,87,1,"yes"
"3464",50,"cellular","aug",904,-1,0,"yes"
"3465",29,"cellular","nov",226,92,1,"yes"
"3466",26,"cellular","may",827,-1,0,"yes"
"3467",48,"cellular","jun",264,-1,0,"yes"
"3468",54,"cellular","jul",2029,-1,0,"yes"
"3469",32,"cellular","jul",1017,-1,0,"yes"
"3470",38,"cellular","may",937,-1,0,"yes"
"3471",38,"cellular","may",606,-1,0,"yes"
"3472",55,"cellular","sep",328,94,2,"yes"
"3473",34,"unknown","oct",154,-1,0,"yes"
"3474",38,"cellular","jun",297,144,4,"yes"
"3475",41,"cellular","aug",352,-1,0,"yes"
"3476",34,"cellular","nov",161,209,2,"yes"
"3477",55,"cellular","apr",296,270,3,"yes"
"3478",27,"cellular","jun",397,-1,0,"yes"
"3479",38,"cellular","may",442,-1,0,"yes"
"3480",47,"cellular","oct",385,-1,0,"yes"
"3481",38,"cellular","may",937,-1,0,"yes"
"3482",46,"cellular","may",725,-1,0,"yes"
"3483",35,"cellular","aug",768,141,3,"yes"
"3484",30,"cellular","apr",470,426,3,"yes"
"3485",27,"cellular","apr",279,-1,0,"yes"
"3486",47,"cellular","jul",250,181,4,"yes"
"3487",36,"cellular","apr",260,-1,0,"yes"
"3488",43,"cellular","sep",261,98,1,"yes"
"3489",27,"cellular","may",653,334,2,"yes"
"3490",68,"telephone","jul",897,-1,0,"yes"
"3491",33,"cellular","oct",249,335,2,"yes"
"3492",30,"cellular","feb",528,-1,0,"yes"
"3493",59,"cellular","jun",493,-1,0,"yes"
"3494",31,"cellular","sep",344,295,1,"yes"
"3495",37,"cellular","jul",268,182,3,"yes"
"3496",46,"cellular","mar",910,184,4,"yes"
"3497",25,"cellular","may",600,332,4,"yes"
"3498",19,"cellular","jul",104,-1,0,"yes"
"3499",53,"cellular","aug",528,-1,0,"yes"
"3500",44,"cellular","may",897,-1,0,"yes"
"3501",69,"cellular","jul",417,184,4,"yes"
"3502",28,"telephone","may",360,181,5,"yes"
"3503",52,"cellular","oct",411,182,1,"yes"
"3504",23,"unknown","may",806,-1,0,"yes"
"3505",34,"cellular","may",515,350,5,"yes"
"3506",59,"unknown","nov",669,-1,0,"yes"
"3507",24,"cellular","oct",184,91,2,"yes"
"3508",53,"cellular","may",959,174,7,"yes"
"3509",45,"unknown","jun",1259,-1,0,"yes"
"3510",34,"cellular","jun",177,-1,0,"yes"
"3511",50,"telephone","jul",1088,-1,0,"yes"
"3512",26,"telephone","jun",280,92,5,"yes"
"3513",34,"cellular","may",152,182,6,"yes"
"3514",57,"cellular","aug",819,-1,0,"yes"
"3515",49,"cellular","jul",97,-1,0,"yes"
"3516",53,"cellular","mar",80,-1,0,"yes"
"3517",42,"cellular","oct",230,92,1,"yes"
"3518",39,"cellular","may",488,-1,0,"yes"
"3519",48,"cellular","nov",609,-1,0,"yes"
"3520",43,"unknown","may",2087,-1,0,"yes"
"3521",42,"cellular","feb",138,-1,0,"yes"
"3522",61,"cellular","feb",481,-1,0,"yes"
"3523",29,"unknown","jun",1663,-1,0,"yes"
"3524",38,"cellular","mar",164,130,2,"yes"
"3525",30,"cellular","may",670,286,6,"yes"
"3526",42,"cellular","may",951,370,4,"yes"
"3527",30,"cellular","aug",976,-1,0,"yes"
"3528",53,"cellular","dec",352,-1,0,"yes"
"3529",43,"cellular","aug",501,-1,0,"yes"
"3530",39,"cellular","feb",691,180,5,"yes"
"3531",49,"cellular","may",1516,353,2,"yes"
"3532",53,"unknown","jun",701,-1,0,"yes"
"3533",25,"cellular","feb",485,-1,0,"yes"
"3534",55,"cellular","sep",328,94,2,"yes"
"3535",46,"cellular","aug",388,-1,0,"yes"
"3536",46,"cellular","mar",910,184,4,"yes"
"3537",33,"cellular","nov",253,92,4,"yes"
"3538",39,"unknown","jun",554,-1,0,"yes"
"3539",55,"cellular","jun",324,90,2,"yes"
"3540",34,"cellular","nov",161,209,2,"yes"
"3541",52,"cellular","oct",411,182,1,"yes"
"3542",40,"cellular","jul",1018,-1,0,"yes"
"3543",33,"cellular","may",732,291,5,"yes"
"3544",49,"cellular","nov",1081,-1,0,"yes"
"3545",39,"cellular","may",877,300,2,"yes"
"3546",49,"cellular","aug",875,-1,0,"yes"
"3547",49,"cellular","jul",988,-1,0,"yes"
"3548",41,"cellular","aug",352,-1,0,"yes"
"3549",55,"cellular","sep",328,94,2,"yes"
"3550",30,"cellular","jul",435,-1,0,"yes"
"3551",48,"cellular","apr",1032,141,7,"yes"
"3552",47,"unknown","sep",91,100,2,"yes"
"3553",27,"cellular","jul",652,-1,0,"yes"
"3554",43,"cellular","aug",501,-1,0,"yes"
"3555",25,"cellular","may",223,89,2,"yes"
"3556",28,"cellular","sep",199,92,14,"yes"
"3557",31,"cellular","sep",344,295,1,"yes"
"3558",29,"telephone","apr",403,-1,0,"yes"
"3559",48,"cellular","apr",1032,141,7,"yes"
"3560",32,"cellular","may",744,-1,0,"yes"
"3561",34,"cellular","aug",518,-1,0,"yes"
"3562",37,"cellular","apr",146,-1,0,"yes"
"3563",53,"telephone","mar",295,91,2,"yes"
"3564",43,"cellular","nov",1015,198,2,"yes"
"3565",61,"cellular","feb",670,-1,0,"yes"
"3566",27,"cellular","may",198,98,6,"yes"
"3567",27,"cellular","may",653,334,2,"yes"
"3568",46,"cellular","aug",1181,-1,0,"yes"
"3569",53,"cellular","aug",317,180,2,"yes"
"3570",36,"cellular","aug",157,97,2,"yes"
"3571",31,"cellular","jul",252,184,3,"yes"
"3572",34,"cellular","may",469,-1,0,"yes"
"3573",38,"cellular","may",606,-1,0,"yes"
"3574",79,"telephone","jan",326,272,2,"yes"
"3575",52,"cellular","jan",134,204,2,"yes"
"3576",30,"cellular","jul",435,-1,0,"yes"
"3577",29,"cellular","jul",1097,-1,0,"yes"
"3578",35,"cellular","jul",743,-1,0,"yes"
"3579",44,"cellular","may",897,-1,0,"yes"
"3580",34,"cellular","nov",161,209,2,"yes"
"3581",68,"telephone","jul",897,-1,0,"yes"
"3582",49,"cellular","jul",988,-1,0,"yes"
"3583",80,"cellular","feb",639,189,1,"yes"
"3584",39,"cellular","may",454,364,3,"yes"
"3585",47,"telephone","aug",239,-1,0,"yes"
"3586",37,"telephone","feb",466,-1,0,"yes"
"3587",53,"cellular","dec",352,-1,0,"yes"
"3588",50,"cellular","aug",904,-1,0,"yes"
"3589",44,"cellular","nov",167,92,1,"yes"
"3590",36,"cellular","aug",386,-1,0,"yes"
"3591",34,"cellular","aug",990,-1,0,"yes"
"3592",53,"telephone","sep",230,-1,0,"yes"
"3593",25,"cellular","jul",857,-1,0,"yes"
"3594",27,"cellular","nov",192,92,2,"yes"
"3595",30,"cellular","jul",1031,-1,0,"yes"
"3596",32,"unknown","may",860,-1,0,"yes"
"3597",43,"cellular","nov",707,97,2,"yes"
"3598",41,"cellular","apr",252,185,5,"yes"
"3599",59,"cellular","apr",815,87,1,"yes"
"3600",53,"cellular","apr",558,-1,0,"yes"
"3601",34,"cellular","apr",430,-1,0,"yes"
"3602",66,"cellular","jan",216,91,4,"yes"
"3603",55,"cellular","aug",353,-1,0,"yes"
"3604",55,"cellular","feb",169,183,1,"yes"
"3605",42,"cellular","may",955,-1,0,"yes"
"3606",77,"cellular","apr",161,-1,0,"yes"
"3607",33,"cellular","oct",249,335,2,"yes"
"3608",35,"cellular","aug",222,182,4,"yes"
"3609",29,"cellular","feb",125,-1,0,"yes"
"3610",27,"cellular","nov",192,92,2,"yes"
"3611",29,"cellular","feb",328,183,4,"yes"
"3612",75,"telephone","apr",185,181,2,"yes"
"3613",46,"unknown","may",1263,-1,0,"yes"
"3614",53,"cellular","apr",371,-1,0,"yes"
"3615",27,"cellular","jul",652,-1,0,"yes"
"3616",42,"cellular","may",951,370,4,"yes"
"3617",30,"telephone","jul",279,-1,0,"yes"
"3618",58,"cellular","nov",495,93,1,"yes"
"3619",52,"cellular","aug",1223,-1,0,"yes"
"3620",34,"cellular","apr",342,-1,0,"yes"
"3621",30,"cellular","may",727,-1,0,"yes"
"3622",53,"cellular","aug",317,180,2,"yes"
"3623",35,"unknown","may",736,-1,0,"yes"
"3624",30,"cellular","oct",251,-1,0,"yes"
"3625",59,"cellular","jun",493,-1,0,"yes"
"3626",38,"cellular","may",606,-1,0,"yes"
"3627",32,"cellular","apr",171,-1,0,"yes"
"3628",44,"cellular","nov",167,92,1,"yes"
"3629",60,"cellular","jun",593,-1,0,"yes"
"3630",32,"cellular","apr",317,-1,0,"yes"
"3631",84,"telephone","may",353,-1,0,"yes"
"3632",55,"cellular","aug",353,-1,0,"yes"
"3633",71,"cellular","feb",185,-1,0,"yes"
"3634",34,"cellular","nov",161,209,2,"yes"
"3635",53,"cellular","aug",921,-1,0,"yes"
"3636",31,"cellular","nov",316,99,9,"yes"
"3637",32,"cellular","jul",1017,-1,0,"yes"
"3638",38,"cellular","may",606,-1,0,"yes"
"3639",58,"cellular","nov",495,93,1,"yes"
"3640",49,"cellular","may",1516,353,2,"yes"
"3641",37,"cellular","apr",124,-1,0,"yes"
"3642",53,"cellular","dec",352,-1,0,"yes"
"3643",72,"cellular","apr",384,-1,0,"yes"
"3644",31,"cellular","jul",1139,-1,0,"yes"
"3645",55,"cellular","jun",324,90,2,"yes"
"3646",42,"telephone","sep",376,-1,0,"yes"
"3647",27,"cellular","may",653,334,2,"yes"
"3648",31,"cellular","jul",1441,-1,0,"yes"
"3649",49,"cellular","may",451,169,2,"yes"
"3650",49,"cellular","apr",772,-1,0,"yes"
"3651",42,"cellular","oct",230,92,1,"yes"
"3652",33,"cellular","may",218,-1,0,"yes"
"3653",47,"unknown","sep",91,100,2,"yes"
"3654",32,"cellular","feb",550,-1,0,"yes"
"3655",41,"cellular","apr",252,185,5,"yes"
"3656",31,"cellular","sep",344,295,1,"yes"
"3657",55,"cellular","jun",345,94,3,"yes"
"3658",77,"cellular","oct",847,60,1,"yes"
"3659",41,"cellular","nov",549,-1,0,"yes"
"3660",59,"telephone","may",500,358,2,"yes"
"3661",43,"unknown","may",1721,-1,0,"yes"
"3662",51,"cellular","jul",655,-1,0,"yes"
"3663",35,"cellular","jul",287,415,1,"yes"
"3664",32,"cellular","may",796,109,1,"yes"
"3665",32,"cellular","feb",1579,246,4,"yes"
"3666",33,"cellular","nov",253,92,4,"yes"
"3667",30,"cellular","aug",976,-1,0,"yes"
"3668",32,"cellular","may",563,-1,0,"yes"
"3669",37,"cellular","oct",238,107,2,"yes"
"3670",43,"cellular","nov",1015,198,2,"yes"
"3671",53,"telephone","sep",230,-1,0,"yes"
"3672",42,"telephone","sep",376,-1,0,"yes"
"3673",52,"telephone","jul",398,460,2,"yes"
"3674",42,"cellular","oct",230,92,1,"yes"
"3675",49,"cellular","nov",1081,-1,0,"yes"
"3676",42,"telephone","sep",376,-1,0,"yes"
"3677",44,"cellular","nov",167,92,1,"yes"
"3678",44,"cellular","aug",809,-1,0,"yes"
"3679",36,"cellular","aug",293,181,2,"yes"
"3680",32,"cellular","apr",171,-1,0,"yes"
"3681",43,"unknown","may",1721,-1,0,"yes"
"3682",48,"cellular","apr",1032,141,7,"yes"
"3683",40,"cellular","may",474,256,1,"yes"
"3684",34,"cellular","aug",990,-1,0,"yes"
"3685",30,"cellular","aug",976,-1,0,"yes"
"3686",30,"cellular","jul",1031,-1,0,"yes"
"3687",27,"cellular","jun",397,-1,0,"yes"
"3688",80,"cellular","feb",639,189,1,"yes"
"3689",54,"cellular","jul",2029,-1,0,"yes"
"3690",66,"cellular","feb",479,-1,0,"yes"
"3691",36,"cellular","aug",307,-1,0,"yes"
"3692",44,"cellular","nov",167,92,1,"yes"
"3693",29,"cellular","aug",504,92,1,"yes"
"3694",50,"cellular","aug",904,-1,0,"yes"
"3695",31,"cellular","jun",166,-1,0,"yes"
"3696",41,"unknown","may",882,-1,0,"yes"
"3697",41,"unknown","may",882,-1,0,"yes"
"3698",54,"unknown","may",618,-1,0,"yes"
"3699",46,"telephone","oct",270,-1,0,"yes"
"3700",60,"unknown","may",1028,-1,0,"yes"
"3701",46,"cellular","may",725,-1,0,"yes"
"3702",52,"cellular","oct",411,182,1,"yes"
"3703",53,"cellular","dec",352,-1,0,"yes"
"3704",24,"cellular","oct",184,91,2,"yes"
"3705",32,"cellular","nov",132,-1,0,"yes"
"3706",37,"cellular","jul",268,182,3,"yes"
"3707",44,"cellular","nov",167,92,1,"yes"
"3708",22,"cellular","aug",338,-1,0,"yes"
"3709",50,"cellular","jul",464,683,6,"yes"
"3710",60,"cellular","aug",239,761,1,"yes"
"3711",53,"cellular","may",959,174,7,"yes"
"3712",24,"cellular","may",733,-1,0,"yes"
"3713",33,"cellular","apr",475,-1,0,"yes"
"3714",33,"cellular","jul",968,-1,0,"yes"
"3715",38,"cellular","jun",297,144,4,"yes"
"3716",32,"unknown","jun",777,-1,0,"yes"
"3717",22,"cellular","nov",449,38,10,"yes"
"3718",48,"cellular","apr",1032,141,7,"yes"
"3719",29,"cellular","dec",314,195,1,"yes"
"3720",44,"cellular","aug",809,-1,0,"yes"
"3721",45,"unknown","oct",187,-1,0,"yes"
"3722",29,"cellular","jul",574,-1,0,"yes"
"3723",40,"cellular","jul",1018,-1,0,"yes"
"3724",38,"unknown","may",762,-1,0,"yes"
"3725",58,"cellular","aug",206,461,1,"yes"
"3726",50,"cellular","jul",464,683,6,"yes"
"3727",32,"cellular","may",796,109,1,"yes"
"3728",45,"cellular","jul",873,-1,0,"yes"
"3729",32,"unknown","may",860,-1,0,"yes"
"3730",47,"telephone","dec",805,190,1,"yes"
"3731",26,"telephone","jun",280,92,5,"yes"
"3732",47,"telephone","dec",805,190,1,"yes"
"3733",49,"cellular","aug",354,-1,0,"yes"
"3734",59,"cellular","jan",309,91,10,"yes"
"3735",69,"cellular","jul",417,184,4,"yes"
"3736",46,"cellular","aug",429,-1,0,"yes"
"3737",41,"cellular","nov",477,-1,0,"yes"
"3738",46,"unknown","may",646,-1,0,"yes"
"3739",46,"unknown","may",1263,-1,0,"yes"
"3740",53,"cellular","aug",317,180,2,"yes"
"3741",25,"cellular","jul",857,-1,0,"yes"
"3742",34,"cellular","jun",441,56,1,"yes"
"3743",42,"cellular","may",955,-1,0,"yes"
"3744",30,"cellular","feb",528,-1,0,"yes"
"3745",84,"telephone","may",353,-1,0,"yes"
"3746",31,"cellular","apr",297,86,3,"yes"
"3747",32,"cellular","may",796,109,1,"yes"
"3748",41,"cellular","feb",261,184,6,"yes"
"3749",26,"cellular","jan",1451,-1,0,"yes"
"3750",37,"telephone","feb",466,-1,0,"yes"
"3751",36,"cellular","apr",260,-1,0,"yes"
"3752",71,"cellular","feb",93,-1,0,"yes"
"3753",83,"telephone","mar",181,-1,0,"yes"
"3754",49,"cellular","apr",223,182,2,"yes"
"3755",60,"cellular","aug",239,761,1,"yes"
"3756",38,"cellular","aug",178,1,1,"yes"
"3757",25,"cellular","apr",107,-1,0,"yes"
"3758",44,"cellular","aug",809,-1,0,"yes"
"3759",25,"cellular","jun",377,-1,0,"yes"
"3760",49,"cellular","jul",988,-1,0,"yes"
"3761",25,"cellular","apr",107,-1,0,"yes"
"3762",38,"unknown","may",762,-1,0,"yes"
"3763",45,"cellular","apr",1472,192,4,"yes"
"3764",45,"cellular","jul",873,-1,0,"yes"
"3765",67,"cellular","aug",254,-1,0,"yes"
"3766",56,"telephone","jul",353,-1,0,"yes"
"3767",40,"cellular","jun",314,-1,0,"yes"
"3768",64,"cellular","feb",671,181,3,"yes"
"3769",53,"cellular","aug",317,180,2,"yes"
"3770",34,"cellular","jun",177,-1,0,"yes"
"3771",54,"unknown","may",618,-1,0,"yes"
"3772",35,"cellular","may",1073,-1,0,"yes"
"3773",33,"cellular","aug",836,-1,0,"yes"
"3774",29,"cellular","feb",125,-1,0,"yes"
"3775",29,"cellular","dec",314,195,1,"yes"
"3776",31,"cellular","sep",344,295,1,"yes"
"3777",34,"cellular","may",469,-1,0,"yes"
"3778",32,"cellular","jul",1017,-1,0,"yes"
"3779",30,"cellular","oct",251,-1,0,"yes"
"3780",83,"telephone","mar",181,-1,0,"yes"
"3781",46,"cellular","aug",429,-1,0,"yes"
"3782",30,"cellular","apr",298,-1,0,"yes"
"3783",36,"cellular","aug",157,97,2,"yes"
"3784",37,"cellular","apr",124,-1,0,"yes"
"3785",53,"cellular","mar",80,-1,0,"yes"
"3786",53,"cellular","aug",528,-1,0,"yes"
"3787",31,"cellular","feb",280,-1,0,"yes"
"3788",48,"cellular","nov",609,-1,0,"yes"
"3789",29,"cellular","feb",125,-1,0,"yes"
"3790",47,"cellular","aug",994,-1,0,"yes"
"3791",29,"cellular","feb",328,183,4,"yes"
"3792",28,"telephone","may",360,181,5,"yes"
"3793",29,"cellular","feb",110,64,2,"yes"
"3794",25,"cellular","jul",857,-1,0,"yes"
"3795",32,"cellular","jul",1275,-1,0,"yes"
"3796",39,"unknown","jun",554,-1,0,"yes"
"3797",35,"unknown","may",736,-1,0,"yes"
"3798",37,"cellular","sep",404,182,1,"yes"
"3799",53,"cellular","aug",317,180,2,"yes"
"3800",35,"cellular","aug",768,141,3,"yes"
"3801",29,"cellular","feb",328,183,4,"yes"
"3802",45,"cellular","apr",1472,192,4,"yes"
"3803",41,"cellular","nov",477,-1,0,"yes"
"3804",42,"cellular","nov",525,-1,0,"yes"
"3805",46,"cellular","aug",293,90,4,"yes"
"3806",32,"cellular","jul",1275,-1,0,"yes"
"3807",35,"cellular","jul",799,-1,0,"yes"
"3808",35,"cellular","jul",287,415,1,"yes"
