pctFgnImmig-3,pctFgnImmig-5,pctFgnImmig-8,pctFgnImmig-10,pctImmig-3,pctImmig-5,pctImmig-8,pctImmig-10,pctSpeakOnlyEng,pctNotSpeakEng,pctLargHousFam,pctLargHous,persPerOccupHous,persPerOwnOccup,persPerRenterOccup,pctPersOwnOccup,pctPopDenseHous,pctSmallHousUnits,medNumBedrm,houseVacant,pctHousOccup,pctHousOwnerOccup,pctVacantBoarded,pctVacant6up,medYrHousBuilt,pctHousWOphone,pctHousWOplumb,ownHousLowQ,ownHousMed,ownHousUperQ,ownHousQrange,rentLowQ,rentMed,rentUpperQ,rentQrange,medGrossRent,medRentpctHousInc,medOwnCostpct,medOwnCostPctWO,persEmergShelt,persHomeless,pctForeignBorn,pctBornStateResid,pctSameHouse-5,pctSameCounty-5,pctSameState-5,landArea,popDensity,pctUsePubTrans,pctOfficDrugUnit,class
15.17,15.17,15.17,18.58,0.17,0.17,0.17,0.21,96.19,0.39,2.15,1.38,2.32,2.51,1.96,71.19,0.87,49.25,3,642,94.93,65.84,2.02,35.36,1952,4.37,0.11,32600,44100,59500,26900,193,258,327,134,322,25.2,16.8,12.9,41,0,1.11,76.51,55.85,82.26,92.97,26.5,1095.2,1.02,0,2
9.53,15.58,19.88,24.34,1.08,1.77,2.26,2.77,83,3.54,3.75,2.8,2.65,2.87,2.13,76.12,1.33,44.18,3,684,96.25,70.35,1.02,41.37,1959,1.25,0.18,154200,177100,205200,51000,306,523,665,359,603,26.4,21.9,14.3,81,0,11.38,78.14,65.87,89.47,95.26,17,2768.9,1.66,0,1
8.8,12.46,18.79,28.29,0.45,0.64,0.97,1.46,91.51,0.78,2.65,1.89,2.47,2.72,2.03,69.7,1.73,34.79,3,514,93.86,63.13,0,18.09,1978,1.72,0.08,69000,85000,106700,37700,344,412,536,192,483,19.9,17.9,11.6,0,0,5.17,50.07,48.61,71.51,82.27,11.8,1662.5,0.05,0,1
8.53,20.47,28.68,38.14,0.3,0.72,1.01,1.34,87.02,2.1,4.97,3.38,2.46,2.48,2.43,64.59,4.78,54.22,2,1128,86.08,64.15,3.37,56.21,1955,12.69,0.46,21100,34400,53400,32300,161,234,299,138,306,27.9,20.7,13.8,0,0,3.51,79.78,48.78,76.56,94.17,12.2,1510.6,0.61,0,2
22.47,24.53,27.62,32.59,0.53,0.58,0.65,0.77,89.96,2.27,3.94,2.5,2.34,2.51,2.15,55.98,1.69,47.79,3,528,95.2,52.09,3.79,38.07,1939,5.21,1.01,33900,45000,63900,30000,200,267,335,135,312,23.8,19,12.6,4,0,2.35,85.26,56.04,88.52,93.13,4.3,5712.2,1.16,0,1
10.12,20.53,29.66,52.9,2.29,4.64,6.7,11.95,44.38,14.81,14.55,11.62,3.3,3.25,3.37,55.63,22.3,59.59,2,514,89.33,56.51,4.47,59.34,1966,14.75,0.46,30000,38900,49600,19600,231,283,351,120,330,23.7,20.8,13.2,0,0,22.59,61.02,47.82,87.28,93.71,3.1,4530.3,1.21,0,1
18.02,25.41,31.75,39.22,0.95,1.33,1.67,2.06,45.86,6.64,8.63,6.19,2.85,2.98,2.66,59.67,9.87,52.72,2,1571,84.45,56.92,6.56,58.82,1963,14.06,1.4,27300,40800,59400,32100,185,277,351,166,343,27.6,17.7,13,0,0,5.25,78.54,51.3,76.67,91.9,13.2,1919.5,0.07,0,2
8.43,12.92,22.81,33.26,0.4,0.61,1.07,1.57,93.15,1.05,3.82,2.51,2.47,2.82,1.97,66.12,2.08,55.9,2,1090,93.33,57.7,0.37,12.48,1975,1.13,0.08,62700,78100,97300,34600,370,432,503,133,475,22.7,18.7,13.4,0,0,4.71,74.57,44.53,77.94,90.59,21.8,1735.5,0.47,0,1
0,5.73,5.73,5.73,0,0.1,0.1,0.1,96.24,0.33,3.98,2.35,2.25,2.5,2.04,51.5,1.28,52.78,2,529,92.86,46.43,2.84,54.63,1939,5.56,0.23,28800,39000,51600,22800,183,248,309,126,306,28.4,16.7,12.8,25,0,1.78,89.55,56.9,89.28,96.27,2.8,5624.2,0.73,0,1
6.26,6.26,7.01,9.49,0.26,0.26,0.29,0.4,92.94,0.6,4.29,3.44,2.76,2.74,2.98,88.06,0.97,35.94,3,1556,83.64,88.93,0.32,62.53,1976,0.43,0.14,104600,130000,171400,66800,545,656,734,189,815,29.7,24.8,15.8,0,0,4.19,73.45,56.47,78.41,95.96,87,254.4,1.19,0,1
6.15,10.8,16.45,18.53,0.47,0.82,1.25,1.41,84.48,1.39,3.57,2.56,2.57,2.72,2.36,61.22,1.63,50.17,2,344,95.42,57.76,3.2,44.48,1948,2.96,1.13,130800,154500,178100,47300,303,433,548,245,541,23.6,22.8,15.8,0,0,7.6,75.62,64.5,87.15,95.03,6.2,2945.6,1.45,0,1
5.45,11.28,13.72,20.11,0.24,0.51,0.62,0.9,93.1,0.57,3.36,2.49,2.64,2.93,1.82,82.11,0.61,32.43,3,214,95.41,74.02,2.8,38.32,1965,0.81,0.49,157200,227900,322700,165500,319,486,614,295,527,28.2,22.7,13.2,0,0,4.48,54.74,56.73,72.89,83.25,17.1,695.4,1.76,0,1
11.56,16.13,27.69,33.6,0.38,0.53,0.91,1.11,96.4,0.11,3.06,2.05,2.35,2.63,1.9,69.13,0.76,47.27,3,334,93.41,61.83,0.6,17.07,1967,1.2,0.08,65600,81800,105000,39400,371,433,495,124,474,21.9,18,11.8,0,0,3.29,64.51,47.42,77.02,86.11,9.5,1185.6,0.7,0,1
20.14,26.62,36.69,42.45,0.22,0.29,0.4,0.46,97.02,0.63,3.19,2.09,2.32,2.39,2.17,69.05,0.84,47,3,247,95.51,66.99,3.64,40.89,1955,6.11,0.31,38300,52600,70900,32600,187,241,297,110,333,24.7,16,11.7,0,0,1.08,80.22,53.17,86.56,93.15,5.1,2539.7,0.29,0,1
25.16,39.51,50.94,58.04,1.82,2.86,3.68,4.2,86.6,1.62,5.11,3,2.47,2.75,2.18,57.35,4.56,53.75,2,5912,90.38,51.58,0.61,20.97,1976,4.04,0.22,73700,91500,119300,45600,364,437,540,176,496,29.5,21.3,12.1,51,0,7.23,27.11,34.8,67.8,71.28,40.9,3465.2,1.48,4.66,1
19.15,24.82,45.74,52.84,0.37,0.48,0.89,1.03,96.01,1.16,4.78,3.31,2.46,2.48,2.42,59.14,3.49,44.22,3,488,92.16,58.52,2.46,32.58,1966,10.51,0.8,36900,52800,75600,38700,163,244,323,160,356,26.7,22.5,13.6,6,0,1.95,76.15,52.15,78.91,90.39,14.5,1001.3,0,0,2
32.26,37.99,43.73,47.67,1.56,1.84,2.12,2.31,92.88,0.42,3,1.5,2.11,2.19,2.06,37.83,1.47,61.49,2,492,87.58,36.39,0.61,48.78,1970,4.56,0.45,85500,121000,198500,113000,353,428,519,166,492,28.3,20.3,12.1,0,0,4.84,36.7,23.89,30.95,70.68,8.9,1292.6,1.05,0,1
3.67,3.67,4.65,5.5,0.18,0.18,0.23,0.27,91.38,1.01,3.92,2.96,2.59,2.64,2.33,86.03,1.5,24.84,3,90,98.4,84.44,1.11,22.22,1957,0.63,0.21,61200,69900,84900,23700,306,368,436,130,437,22.6,17.2,12.3,0,0,4.87,76.17,76.02,89.52,97.83,4.8,3020.3,1.13,0,1
24.75,40.73,51.8,59.16,1.47,2.41,3.07,3.5,91.34,1.51,2.83,1.42,2.06,2.24,1.93,46.77,2.02,66.44,2,1987,88.19,43.09,1.31,10.32,1979,2.78,0.21,64000,78100,98300,34300,412,476,577,165,562,24.4,20.2,13.3,0,8,5.92,42.71,37.42,57.98,71.52,11.8,2630,1.04,0,1
2.35,2.93,3.91,10.36,0.14,0.17,0.23,0.6,89.14,1.46,4.1,3.04,2.64,2.9,2.01,78.47,1.45,36.5,3,154,97.66,71.62,0.65,26.62,1967,0.53,0.18,62700,80300,97500,34800,325,397,461,136,476,25.6,17.9,12.6,0,0,5.77,64.76,58.26,88.4,91.48,8.2,2168.3,1.09,9.41,1
21.28,36.73,48.1,52.77,0.55,0.96,1.25,1.37,94.86,1.11,3.25,2.34,2.56,2.68,2.4,59.47,2.97,43.87,3,296,94.5,56.74,0.68,30.41,1969,5.21,0,60200,80300,110300,50100,274,325,373,99,403,23.7,19.1,12.2,0,0,2.6,49.14,43.82,60.28,76.42,9.9,1325,0.61,0,1
10.16,13.38,18.34,22.06,0.65,0.86,1.18,1.42,90.88,0.88,5.46,4.21,2.74,2.85,2.08,89.05,0.71,16.64,3,490,97.31,85.59,0.41,35.92,1947,0.29,0.07,124900,148700,174500,49600,439,549,777,338,629,27.1,20.7,13.2,109,0,6.41,76.86,69.18,81.73,92.73,10.4,4805.5,8.94,0,1
20.47,31.12,35.25,42.2,2.16,3.28,3.72,4.45,78.21,5.5,6.94,4.29,2.44,2.69,2.25,48.52,5.49,64.19,2,2088,84.68,44.09,2.63,55.03,1954,5.06,0.5,115000,149100,192700,77700,423,540,644,221,601,28.2,27.1,18,0,1,10.55,57.67,54.77,84.78,89.49,5.4,5303.9,6.04,0,2
16.78,25.49,34.2,64.37,1.07,1.63,2.18,4.1,88.03,4.06,5.03,3.27,2.5,2.84,2.3,41.21,6.21,63.21,2,522,90.08,36.22,1.72,39.46,1979,4.5,0,49500,62400,79400,29900,288,346,398,110,418,23.1,18.5,13.8,0,1,6.38,59.83,32.52,75.22,89.45,10.2,1180,1.11,0,2
14.15,14.15,24.06,28.77,0.53,0.53,0.89,1.07,93.17,0.58,3.6,2.78,2.67,2.8,2.13,84.09,0.57,31.66,3,208,95.26,80.12,3.37,59.13,1964,1.05,0.55,145200,185800,245500,100300,372,549,675,303,669,25.4,22.5,12.3,0,0,3.71,45.24,59.43,80.65,83.36,43.7,261.3,1.36,0,1
2.33,4.07,6.78,14.53,0.04,0.07,0.12,0.27,95.69,0.45,3.27,2.44,2.62,2.8,2.11,78.88,0.8,34.45,3,400,96.38,73.72,1.25,19.75,1968,0.93,0.12,52500,67500,96300,43800,268,335,428,160,415,21,17.3,12,0,0,1.84,54.35,53.52,76.72,83.03,22,1278.9,0.49,0,1
43.35,52.17,59.06,71.23,1.8,2.17,2.45,2.96,93.03,2.07,4.98,3.08,2.34,2.45,2.24,51.8,3.1,56.78,2,927,95.56,49.56,1.08,26.11,1951,3.1,0.44,42300,53500,68200,25900,219,286,365,146,344,27.1,19.8,14.3,25,0,4.16,73.83,45.19,71.11,89.1,19,2681.7,3.16,0,1
3.43,6.24,7.33,9.83,0.1,0.18,0.22,0.29,92.28,1.02,4.68,3.54,2.68,2.8,2.26,80.65,2.07,38,3,229,97.24,77.03,3.49,44.54,1957,2.04,0.13,41100,53000,68600,27500,296,361,427,131,445,24.2,15.4,12.9,0,0,2.94,69.48,63.4,88.13,93.68,16,1363.5,2.11,0,1
12.71,12.71,26.27,38.98,0.2,0.2,0.42,0.62,96.33,0.95,3.14,2.16,2.38,2.4,2.33,67.16,2.23,52.05,2,488,92.54,66.47,1.64,43.85,1957,8.26,0.34,33600,49000,71400,37800,169,235,298,129,331,24.4,20.2,13.3,0,0,1.58,81.75,59.37,83.64,91.46,15.2,983.3,0,0,2
8.77,13.72,17.08,20.5,0.56,0.88,1.09,1.31,93.8,0.62,3.12,1.93,2.29,2.51,1.78,76.76,1.22,42.67,3,819,97.19,69.98,0.37,19.29,1953,0.99,0.16,61800,75600,94100,32300,405,465,539,134,497,23.6,17.9,13.3,76,0,6.38,74.66,59.55,82.75,94.3,12.2,5340.5,0.74,0,1
11.21,26.72,26.72,43.1,0.07,0.16,0.16,0.26,97.6,0.45,7.86,5.06,2.57,2.77,2.4,48.89,5.74,66.9,2,793,90.16,45.32,6.68,38.84,1939,12.17,0.48,25500,37300,52000,26500,184,261,325,141,330,27.3,17.5,12.9,0,3,0.61,75.82,48.66,82.1,90.56,2.8,6654.1,7.46,0,2
9.06,14.53,20.31,29.59,1.37,2.2,3.07,4.47,85.27,2.89,3.77,2.1,2,1.99,2.02,71.79,3.72,79.54,2,5678,80.28,72.1,1.07,34.29,1976,2.82,0.48,73400,97400,132800,59400,430,536,653,223,611,28,23.5,12.7,0,0,15.11,18.81,51.19,73.61,81.3,10.8,4281.4,1.35,0,2
0,17.54,17.54,29.82,0,0.07,0.07,0.11,98.61,0.2,2.06,1.53,2.47,2.55,2.29,69.83,1.18,38.22,3,256,95.92,67.49,0.39,40.62,1973,4.76,0.1,50100,65500,84200,34100,200,275,359,159,347,23.1,19.6,11.6,0,0,0.38,73.37,50.91,80.68,91.43,14,1071.1,0.11,0,1
12.87,15.35,18.47,23.62,0.81,0.96,1.16,1.48,92.4,0.6,1.91,1.16,2.07,2.08,2.06,62.34,2.24,65.76,2,1795,82.16,62.11,0.39,22.95,1971,6.3,0.57,65400,104300,183500,118100,334,411,493,159,488,28.6,22.3,11.9,0,2,6.27,21.25,46.67,70.33,78.52,11.5,1512.9,0,0,2
8.88,13.08,21.55,28,1.37,2.01,3.31,4.31,75.05,3.94,3.72,2.7,2.56,2.82,2.17,65.52,1.74,46.37,3,191,95.71,59.46,0,28.8,1962,0.16,0.25,161700,193600,246800,85100,600,638,738,138,698,22.6,24.2,14.5,0,0,15.38,67.75,62.05,80.37,93.87,3.1,3578.6,3.19,0,1
5.32,5.32,14.45,21.67,0.07,0.07,0.2,0.3,97.16,0.45,2.2,1.77,2.68,2.78,2.43,75.63,1.31,28.3,3,357,95.16,73.13,2.52,33.89,1976,2.09,0.09,55900,70100,90400,34500,275,339,414,139,463,21.7,18.6,11.5,6,0,1.39,61.69,50.98,79.25,86.66,12.1,1558.8,0.53,0,1
18.65,28.27,32.18,32.18,0.5,0.76,0.87,0.87,95.53,0.58,2.94,2.26,2.73,2.84,2.02,89.55,1.02,33.49,3,289,96.89,85.93,0,38.41,1976,0.27,0.15,86200,109700,140200,54000,458,497,582,124,526,22.4,21.9,11.6,0,0,2.7,71.63,49.88,76.36,91.29,11.6,2120.4,1.51,0,1
27.25,36.37,45.98,51.45,0.41,0.55,0.69,0.77,96.67,0.54,5.02,3.03,2.31,2.46,2.12,58.53,3.3,61.41,2,10953,91.17,54.9,15.07,47.35,1947,7.93,0.58,30500,44300,66600,36100,164,244,314,150,308,26.4,17.8,12.9,808,33,1.5,79.31,56.29,89.65,92.97,64.3,4181.4,8.61,0.5,2
10.52,15.92,18.26,21.13,0.8,1.21,1.39,1.6,91.71,0.81,3.9,2.94,2.68,2.84,2.07,84.33,0.43,25.73,3,245,97.65,79.69,0,22.45,1953,0.15,0.26,214900,256500,318200,103300,492,798,1001,509,893,24.7,20.3,13.4,0,0,7.59,65,67.81,78.96,90.62,13.1,2108.6,10.51,0,1
31.14,50.56,62.72,68.97,2.19,3.55,4.4,4.84,88,3.97,6.98,5.05,2.6,2.55,2.68,56.95,7.25,52.21,2,410,91.87,58.19,3.41,51.71,1966,16.55,1.41,27600,41500,63400,35800,144,228,293,149,297,24.5,22.1,14,0,0,7.02,78.49,47.04,78.98,92.57,13.1,975,0,0,2
11.08,18.21,24.8,29.02,0.09,0.15,0.21,0.24,96.43,0.36,6.38,4.39,2.57,2.61,2.5,60.08,2.12,43.81,3,2355,87.38,59.06,12.74,54.65,1950,9.14,0.4,26800,38900,51800,25000,178,252,316,138,329,27.6,15.4,12.3,70,0,0.83,77.93,53.68,82.88,92.93,13.1,3469.8,1.36,0,2
22.77,27.49,32.69,39.4,0.54,0.65,0.77,0.93,94.91,0.58,5.93,3.66,2.43,2.63,2.25,52.01,4.15,53.18,2,3569,89.6,48.14,8.94,59.71,1964,5.06,0.6,61800,86600,138400,76600,218,341,417,199,428,28.6,22,13.4,176,0,2.37,65.84,44.85,75.4,83.62,44.8,1796.2,5.85,2.4,2
19.8,27.34,36.21,42.91,2.41,3.33,4.41,5.23,89.29,0.82,2.83,2.19,2.6,2.67,2.27,85.01,0.41,19.54,4,565,94.26,82.82,0.71,45.13,1956,0.38,0.28,318300,422400,500001,181701,620,995,1001,381,1001,24.8,22,14,17,1,12.18,25.33,59.67,76.59,77.06,20.7,1177.6,17.48,3.08,1
19.07,30.31,41.42,44.31,0.98,1.55,2.12,2.27,93.3,0.82,3.39,1.86,2.21,2.54,1.96,48.55,1.35,59.25,2,3058,90.23,42.13,2.94,46.86,1939,4.49,0.43,88900,112200,141500,52600,344,450,559,215,504,28.1,23.2,14.9,188,1,5.12,64.08,45.15,76.18,84.25,23.5,2743.7,3.82,4.86,2
0,21.74,35.65,35.65,0,0.19,0.3,0.3,97.44,0.51,3.6,2.51,2.46,2.53,2.33,66.02,1.77,42.44,3,314,94.53,64.14,3.18,44.59,1952,12.97,0.35,28900,40500,57900,29000,159,208,260,101,309,25.5,15.9,12.3,0,0,0.85,81.5,58.19,88.85,95.23,6.4,2124.4,0,0,1
25.48,25.48,25.48,28.57,0.12,0.12,0.12,0.14,98.25,0.25,3.3,2.24,2.39,2.54,2.17,63.79,2.37,46.94,3,1402,93.92,60.05,1.36,38.94,1964,9.2,0.13,34000,46100,63900,29900,167,230,288,121,280,25.4,15.8,12,34,0,0.48,81.07,51.72,86,92.21,15.5,3454.8,0.19,0,1
17.82,22.18,33.1,40.57,0.63,0.78,1.17,1.43,93.42,0.96,4.9,3.75,2.83,3.01,2.32,78.3,1.85,29.97,3,379,95.83,73.59,0.53,27.18,1975,2.1,0.19,75300,88100,103100,27800,318,390,529,211,451,24.1,23,12.3,0,0,3.53,43.1,47.29,66.6,85.59,23.1,1065.7,2.96,0,1
19.2,32.35,42.04,49.1,4.88,8.22,10.68,12.47,54.12,15.25,10.58,7.67,2.89,2.98,2.78,55.7,8.95,49.41,3,202,96.23,53.99,4.95,36.14,1947,4.17,0.84,127800,155300,179500,51700,466,615,729,263,678,27.7,25.7,13.8,0,4,25.4,47.73,53.31,78.48,82.61,2.8,5435.5,3.45,0,1
31.52,37.82,39.26,39.26,0.55,0.66,0.68,0.68,96.05,0.56,3.48,2.33,2.43,2.55,2.23,67.29,1.17,45.3,3,388,95.16,64.26,0.52,37.89,1955,5.23,0.4,37100,50400,72700,35600,194,254,311,117,341,24.7,16.7,12.4,4,0,1.74,80.41,50.67,79.63,92.48,9.8,2044,0.16,0,1
11.67,18.75,22.5,42.5,0.23,0.36,0.44,0.83,95.07,0.64,3.33,2.07,2.29,2.63,1.74,70.59,0.94,50.49,2,305,94.34,61.36,0,35.08,1956,3.6,0.87,34200,45100,60400,26200,174,254,322,148,312,27.1,18,12,0,0,1.94,74.17,53.74,81.4,91.54,10.1,1224.5,0.93,0,1
26.13,34.49,42.86,56.68,1.66,2.19,2.72,3.6,89.45,2.46,7.2,4.75,2.57,2.75,2.39,54.07,5.34,50.45,2,156,96.94,50.61,4.49,36.54,1970,5.2,0.49,54200,66000,80500,26300,258,329,394,136,370,27.2,18.7,12.3,0,0,6.35,44.95,41.26,71.62,82.76,4.3,3171,2.1,0,1
31.37,43.46,52.93,61.71,1.2,1.66,2.02,2.35,93.75,0.85,3.96,2.39,2.3,2.49,2.14,47.91,3.05,58.01,2,4606,92.4,44.16,4.02,34,1970,6.32,0.4,59500,80600,113300,53800,259,353,441,182,440,24.8,22.5,13.8,125,1,3.81,61.34,39.46,66.86,77.42,71.8,1903.5,3.05,0,2
11.34,13.82,21.58,27.33,0.91,1.11,1.74,2.2,91.96,0.52,4.05,3.29,2.82,2.94,2.08,89.92,0.36,17.87,4,256,95.6,86.31,0.78,36.72,1965,0.23,0,317600,408800,500001,182401,529,866,1001,472,976,26,22,13.4,0,0,8.05,28.44,58.7,76.03,78.02,27.9,572.6,10.83,0,1
2.69,15.59,15.59,29.03,0.05,0.29,0.29,0.54,97.19,0.42,5.68,4.65,2.9,2.92,2.71,90.89,1.36,25.95,3,156,95.69,90.24,2.56,29.49,1958,0.9,0,80000,97300,130200,50200,329,422,530,201,520,25.2,22,13.6,0,0,1.85,57.29,65.63,82.33,91.26,16.5,611.6,2.01,0,1
15.84,34.85,47.87,70.18,1.87,4.12,5.65,8.29,83.68,6.05,8.99,6.5,2.72,2.61,2.91,60.31,8.98,48.39,3,362,92.25,62.86,1.38,50.55,1965,13.32,0.73,29700,43300,64000,34300,183,260,327,144,343,25.9,20.5,15.6,0,0,11.81,72.77,46.39,74.35,92.4,10.3,1191.5,0,0,1
12.85,20.99,24.14,30.66,1.42,2.32,2.66,3.38,79.84,3.44,7.49,5.99,3,2.98,3.06,70.94,6.8,34.11,3,349,95.72,71.5,2.01,22.35,1977,2.09,0.05,227600,297200,396000,168400,564,718,899,335,811,28.7,28.5,10.9,6,0,11.03,56.06,44,81.51,89.56,10.8,2207.4,2.4,0,1
6.31,10.05,14.2,22.62,0.36,0.58,0.82,1.3,88.87,1.12,7.14,5.78,2.95,2.96,2.91,69.41,5.65,33.4,3,1084,93.5,69.05,1.75,20.48,1983,4.34,0.18,90900,118100,157300,66400,401,461,563,162,534,29.1,24.7,12.4,11,0,5.75,52.58,30.85,60.4,87.22,69.6,661.8,0.32,0,2
8.23,16.47,23.38,31.94,0.39,0.79,1.12,1.52,74.44,3.01,9.1,6.82,2.89,2.96,2.78,63.98,9.04,50.5,2,909,87.72,62.48,2.42,25.3,1975,10.95,0.18,47500,64400,83300,35800,254,329,395,141,402,27.1,20.6,14,43,38,4.77,44.56,42.47,73.93,80.08,22.6,845.4,0.71,0,2
18.32,18.32,18.32,37.02,0.19,0.19,0.19,0.39,93.1,0.6,3.12,1.99,2.35,2.68,1.91,64.72,1.32,52.31,2,691,93.54,56.64,1.16,36.9,1957,4.6,0.29,34000,47900,64900,30900,180,247,312,132,292,24.3,18,13.1,10,0,1.05,73.61,50.21,76.13,89.42,8.7,2870.5,0.07,0,1
7.74,11.77,21.2,26.72,0.58,0.88,1.58,1.99,90.49,0.49,2.58,1.78,2.47,2.65,1.97,78.49,0.4,41.6,3,441,94.9,73.04,1.13,35.6,1971,0.55,0,164200,211900,289600,125400,599,739,969,370,833,24.9,22.1,12,7,0,7.46,57.34,49.62,80.42,85.53,29.1,709,1.72,0,1
16.45,20.62,26.17,30.75,0.91,1.15,1.46,1.71,91.96,0.93,4.16,3.16,2.8,3.01,2.11,82.22,0.83,29.64,3,706,94.68,76.36,0.85,20.54,1980,0.18,0.22,119300,145600,173500,54200,557,655,803,246,738,27.1,23.6,13.4,0,0,5.56,40.77,49.07,67.48,83.81,30.6,1153.7,5.46,0,1
15.62,15.62,39.84,39.84,0.12,0.12,0.31,0.31,97.25,0.88,2.66,1.92,2.63,3.06,1.96,71.04,1.48,42.23,3,165,97.36,61.09,0,10.91,1974,1.17,0.19,60900,69300,84300,23400,293,354,428,135,400,21.8,19.9,11.8,0,0,0.78,80.32,49.59,81.7,92.54,10.8,1513.4,0.55,0,1
28.33,38.65,44.29,54.96,1.69,2.31,2.65,3.28,92.39,0.58,3.96,2.8,2.61,2.74,2.3,73.43,1.76,40.26,3,2378,75.75,69.86,2.02,65.98,1966,1,2.49,123300,158700,209900,86600,350,486,632,282,564,27.9,23.3,12.8,11,0,5.98,55.72,45.93,63.66,77.48,59.2,416.4,0.9,0,1
17.41,27.21,35.38,42.52,3.24,5.06,6.57,7.9,77.07,3.87,5.87,3.99,2.54,2.65,2.39,60.42,4.91,53.06,2,2334,94.73,57.87,1.37,27.98,1961,1.67,0.47,225600,295700,414000,188400,483,716,931,448,794,26.5,22.8,14.7,132,18,18.58,41.96,54.75,80.59,81.75,39.1,2765.1,11.33,4.35,1
0,0,14.39,39.57,0,0,0.17,0.48,97.02,0.08,3.07,2.35,2.71,2.85,2.3,78.53,0.91,32.07,3,105,97.54,74.67,0,33.33,1974,2.23,0,65500,81600,98700,33200,319,378,439,120,455,23.4,20.2,11.3,0,0,1.21,70.58,51.5,71.58,92.61,12.7,904.6,0.19,0,1
22.37,28.69,40.47,46.79,1.06,1.36,1.91,2.21,89.97,2.04,5.83,4.06,2.61,2.82,2.36,57.48,4.49,48.91,3,1135,93.4,53.08,1.85,54.1,1972,4.16,0.34,47700,64800,83100,35400,225,279,346,121,345,23.1,16.4,11.2,0,0,4.73,46.49,41.95,70.79,84.64,20.8,2022,3.29,0,1
7.44,11.33,33.98,55.02,0.18,0.28,0.84,1.36,94.62,0.52,2.73,2.02,2.67,2.86,2.17,76.98,2.04,48.46,3,183,96.25,71.71,0,13.11,1971,1,0.25,72500,86400,99900,27400,419,459,505,86,493,23.1,20.3,12.2,0,0,2.47,74.42,53.71,71.21,91.75,4.3,2938.7,2.05,0,1
10.7,13.84,19.06,20.63,0.35,0.46,0.63,0.68,95.2,0.33,3.26,2.4,2.55,2.69,1.85,87.95,0.18,22.4,3,161,96.54,83.39,0.62,43.48,1939,0.27,0.13,137200,186900,266500,129300,474,587,708,234,645,27,21.9,15,0,0,3.29,44.74,69.28,85.71,90.12,2.9,3969.1,13.45,0,1
2.75,5.2,14.68,33.64,0.06,0.12,0.33,0.76,94.65,0.46,2.97,1.96,2.34,2.52,1.88,78.4,1.12,49.42,3,147,97.61,73,0,19.05,1953,0.13,0.08,66100,76500,91800,25700,383,471,574,191,507,28.4,21.6,11.8,0,0,2.27,76.08,58.66,86.39,93.82,2.9,5000.7,6.21,0,1
10.97,21.15,29.89,37.59,1.46,2.81,3.98,5,80.42,3.65,5.3,3.6,2.53,2.67,2.31,65.33,3.81,49.62,3,1664,94.84,61.98,3.79,37.8,1958,1.49,0.39,196000,241300,309900,113900,471,647,860,389,738,26.6,23.7,15.4,121,7,13.3,48.28,58.49,86.1,87.52,23.6,3315.6,8.17,12.2,1
20.2,27.47,36.53,43.6,0.56,0.76,1.01,1.2,94.63,0.69,6.46,3.56,2.26,2.61,2.05,44.21,3.84,67.36,2,14746,91.28,38.34,8,40.09,1945,6.2,0.52,45200,61900,87900,42700,200,283,367,167,329,25.8,18.9,13,989,23,2.76,70.07,49.12,85.48,91.51,80,4550.3,11.26,5.01,2
6.58,8.55,14.25,20.5,0.28,0.37,0.61,0.88,92.06,1.06,5.59,4.2,2.87,3.16,2.23,75.57,1.6,39.07,3,283,95.46,68.56,0.35,27.56,1970,1.46,0.21,136200,163500,195800,59600,484,651,754,270,690,28.2,23,14.3,0,0,4.29,80.31,51.71,72.03,94.66,28.5,746.1,1.5,0,1
0,2.76,8.09,10.11,0,0.06,0.18,0.23,94.98,0.77,4.27,2.72,2.43,2.75,2.02,63.25,1.49,49.27,3,509,95.09,55.85,4.13,48.53,1939,7.66,0.1,40200,55200,73400,33200,228,292,363,135,363,27.9,18.6,16.4,0,0,2.23,85.35,55.04,89.56,95.48,8.8,2762.2,0.79,0,2
5.29,8.08,10.17,13.93,0.18,0.28,0.35,0.48,94.84,0.66,3.65,2.28,2.38,2.48,2.17,69.49,2.17,53.78,2,573,93.85,66.59,0.87,25.83,1958,2.44,0.21,37200,50500,65600,28400,336,412,482,146,452,28.5,15.8,12.5,6,0,3.42,73.74,54.4,81.16,95.35,12.2,1721,0.57,0,1
6.57,16.06,28.1,42.7,0.07,0.16,0.28,0.43,97.1,0.39,3.29,2.02,2.21,2.32,2.07,57.17,1.81,57.42,2,1195,90.91,54.38,3.18,47.95,1955,10.13,0.56,24500,37800,64800,40300,132,190,269,137,257,25.9,17,12.6,19,0,1.01,68.04,53.3,81.7,89.2,18.2,1498.2,0.69,0,2
13.64,23.51,28.87,39.22,0.91,1.56,1.92,2.61,90.45,0.96,3.34,2.46,2.57,2.68,2.19,79.64,1.28,36.38,3,171,96.53,76.17,0.58,26.9,1958,0.63,0,128100,145100,168500,40400,426,559,679,253,666,24.2,20.1,12.1,0,6,6.64,63.59,60.32,89.71,92.18,9.4,1320.8,2.14,0,1
18.09,27.53,35.41,47.73,1.86,2.82,3.63,4.9,84.81,3.7,6.67,4.39,2.55,2.72,2.37,53.82,7.86,54.6,2,9935,90.94,50.38,4.57,11.95,1977,5.23,0.34,71500,89200,116000,44500,330,434,548,218,490,27.3,22.2,11.6,336,236,10.26,21.14,33.43,66.68,67.66,86.3,2993.5,2.85,2.67,2
